"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335040398785533,-0.387263777781006,-0.427900371380399,-0.44246024677402,-0.437169830890111,-0.463311263179017,-0.437947811926802,-0.428231314850933,-0.413792905852132,-0.423077411852063,-0.446352110433618,-0.452652338315279,-0.465436980187606,-0.45690708045854,-0.426767221521624,-0.431570302018055,-0.431296873899022,-0.413154412241673,-0.401388225071115,-0.362617879600082,-0.355122138145566,-0.349663085044329,-0.329740563427621,-0.319389514077233,-0.290671023274881,-0.277950233307414,-0.279393219739217,-0.273947675776146,-0.285565090129342,-0.312472941585337,-0.315845867425604,-0.311316694397922,-0.31934469014418,-0.322815832717373,-0.300806183485486,-0.247612333278128,-0.215910592250977,-0.183464410417726,-0.149467283840077,-0.134052163372746,-0.139670396949691,-0.133965302002606,-0.14449275944219,-0.152894666010245,-0.130096572401262,-0.106348249837059,-0.101742948546905,-0.111839364651486,-0.134512776248404,-0.146593473040586,-0.116833503790797,-0.0485673213325922,-0.0102749324676386,0.0129295933095273,0.0282960731199526,0.034389873704016,0.0374456138704807,0.0490613892011713,0.0613704883196451,0.0686096708781497,0.0758086960047961,0.0837387132175276,0.100257879318047,0.0937251990331643,0.0701952913011415,0.0247271018889938,-0.0254514078380083,-0.0520734642495007,-0.0686288197635173
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.356140352024516,-0.37784089490142,-0.431721038132194,-0.432125143682374,-0.435796086324884,-0.450551959959331,-0.427076040937503,-0.414425857014288,-0.400152735056735,-0.423668851901954,-0.435366537253689,-0.439135362902505,-0.462165439765997,-0.468849936424442,-0.455733878701571,-0.430909589661454,-0.42564855714858,-0.407281114602618,-0.354096264326812,-0.357995987712741,-0.346040241570836,-0.332813542409903,-0.314915019696765,-0.300098639197735,-0.273045007842742,-0.269658433557182,-0.269396120415858,-0.270698614541608,-0.272578870378836,-0.272895658836905,-0.283715955214855,-0.287226852168071,-0.296348686246561,-0.275160997932635,-0.213870067147399,-0.216757151747973,-0.248190814686599,-0.200496226423758,-0.181102332156488,-0.180014663186023,-0.169272195766066,-0.156232208717485,-0.1671548715326,-0.142940359312576,-0.118301685009653,-0.0869431686338446,-0.0870627666836707,-0.101565145589457,-0.128490073879749,-0.140956930204595,-0.135072764990361,-0.0801782341593732,-0.0363960482946989,-0.0146237188090083,0.00942659985648705,0.020646913866091,0.019030843490405,0.0329854003912657,0.0484220892970696,0.0585138375298896,0.0709784329452173,0.0928880558279565,0.129582494500118,0.136505219897657,0.101857197612633,0.0542361333145188,0.00174673850758338,-0.0198119177261523,-0.0392977452971881
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.330883795682277,-0.38178117669084,-0.421767837608241,-0.410138413051031,-0.42957412858532,-0.442693808568744,-0.419045010500504,-0.415375782672778,-0.403850275064862,-0.416217603070936,-0.438733630961114,-0.435554249410063,-0.452387238534344,-0.458030462065702,-0.448964523882076,-0.441480703717548,-0.436872849720304,-0.405661796133615,-0.355030584874635,-0.338482288106594,-0.319886359814025,-0.29342415392859,-0.247023538687578,-0.227130186470123,-0.228715277265723,-0.248227492307651,-0.25890826813968,-0.262580059321309,-0.229137788875519,-0.2329776091828,-0.258940181413403,-0.24633358330702,-0.22793296117417,-0.236708723104888,-0.224287661703818,-0.22486541041532,-0.25797480597849,-0.244657839354184,-0.217029486104705,-0.186989479536992,-0.187317433085042,-0.189945044024611,-0.144496198101488,-0.12514605843049,-0.0686574171017416,-0.0607606814098537,-0.0550606818859459,-0.0704041069076893,-0.082839665366501,-0.117568605365482,-0.143778244536098,-0.111911133609131,-0.0635956721248115,-0.0460323880739086,-0.0247104032632418,-0.00852581844673391,0.00502680404825911,0.0198510386221591,0.0381227019923806,0.0536673891443527,0.0753200213367258,0.111497917050788,0.135986140788325,0.140154107146796,0.110657139128766,0.0646288484255991,0.0260379450223204,0.00807335301524915,-0.00897219386885911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303067362813754,-0.34083031794606,-0.402922297517962,-0.423300883521773,-0.442514549390648,-0.456289701315018,-0.453057823332651,-0.421363571179864,-0.417912921937068,-0.418462876094238,-0.425992479122727,-0.425101119970777,-0.437921157005699,-0.448149807079234,-0.449112858043965,-0.439088448840255,-0.40841645823595,-0.392908861627756,-0.350544659344243,-0.330032469426458,-0.288665305876107,-0.275291010524133,-0.220738189373709,-0.227642878908101,-0.219560983993899,-0.22996677742693,-0.240616947236838,-0.256236446133572,-0.235768923187011,-0.237171437932336,-0.242574966275668,-0.234594828157439,-0.221491247467936,-0.244241993279811,-0.2537358633939,-0.243316761122045,-0.256356854482605,-0.24732157084836,-0.242962481161118,-0.22488933533154,-0.201816631511102,-0.183082045197331,-0.135069283633437,-0.0972713140116451,-0.0591486553129444,-0.0170799533145214,-0.00546743150682718,-0.0101704154314405,-0.0207761747382973,-0.0574560184343018,-0.115587786191455,-0.129802719820183,-0.0964666494165543,-0.0634312500571976,-0.0534352138345256,-0.0372313697541824,-0.0167398425548187,0.00678658671727912,0.0332659429815024,0.0585639575099281,0.0898769807861977,0.121736890215734,0.136110502085671,0.133555361433474,0.107129838112631,0.0586089643227062,0.043691137333087,0.0309302801564662,0.0156634718585772
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327546731951652,-0.352821307406823,-0.401179735161328,-0.430248895751805,-0.444058622424353,-0.450645064860796,-0.445149265166358,-0.451744858865362,-0.444438847489965,-0.418673460777699,-0.426307056881219,-0.426299603352139,-0.444266493489334,-0.441131514674381,-0.453763847052845,-0.410060015189415,-0.397457072326411,-0.356921080055029,-0.334752820456393,-0.327801010143496,-0.295699936417577,-0.285181343793503,-0.230971051186453,-0.206554273241477,-0.221979772736194,-0.224134946295028,-0.241395349419753,-0.265564051492636,-0.281081628307812,-0.275323322356831,-0.231197068119577,-0.211128484521714,-0.220582444971229,-0.218738010030113,-0.251376406185053,-0.31387000514862,-0.315179798014535,-0.357946097204527,-0.31077311340479,-0.290457981089326,-0.261246646354576,-0.239203513221757,-0.165180654787979,-0.103793422527999,-0.0232654756655924,0.0139746562502423,0.0409944366563587,0.0505717371828132,0.0401442414236464,-0.0104515301904988,-0.0617716005215759,-0.107504006110689,-0.107588607592361,-0.0765536723090965,-0.0651675485825733,-0.0623668271690167,-0.041461523785045,-0.00861766739852767,0.0305408396018079,0.0678012757779248,0.104097194245727,0.125829583104392,0.128351983942604,0.124442222170543,0.0958550182532228,0.0582139106419571,0.0528676184196282,0.0410040549442186,0.0235953163652236
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.350159541132356,-0.366059224500045,-0.392463312380835,-0.420114384323554,-0.458161909035603,-0.440340780180116,-0.432708760884604,-0.44131250681382,-0.427793576402083,-0.415763487226838,-0.396838258936702,-0.425300112860968,-0.449352047924382,-0.448004138055752,-0.438695904212,-0.416790060801381,-0.387791836136068,-0.355875671908698,-0.343163612249029,-0.330772375711622,-0.292655725953003,-0.258576779421192,-0.226642361325907,-0.199066713415167,-0.200359545144197,-0.242306256881501,-0.242730508870581,-0.276173364581947,-0.279510869278825,-0.268938331361636,-0.251276580982164,-0.228918066055548,-0.212341090841114,-0.221489164971548,-0.273137785847146,-0.318355622572881,-0.349293474798593,-0.393852630764566,-0.366546177767729,-0.337192220612842,-0.322801127572049,-0.263923026859861,-0.199642519055142,-0.121574612476236,-0.0192982924704205,0.0234841126789756,0.0465351801236531,0.0517097455078176,0.0800275416467868,0.034355148560993,-0.010531638666663,-0.0380023001488836,-0.0783474895198232,-0.0660295433766961,-0.0545989958030569,-0.0592879668681023,-0.0612233924009356,-0.0226693414631038,0.0277550287888514,0.0766051482756163,0.105130458052872,0.110816959847176,0.106543465169136,0.102600193334153,0.0771286462087228,0.062398330916947,0.0573560198807062,0.0509066002696411,0.0326128063352537
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.352648529314909,-0.393399009523019,-0.425628207049888,-0.473729812655654,-0.443207126880696,-0.3883619903032,-0.400017111211734,-0.404724562456786,-0.404325905073825,-0.397376035287507,-0.411167080326326,-0.442553533698017,-0.436483091226237,-0.417787608776764,-0.389778939151896,-0.376096590417093,-0.348413032558572,-0.336475677179122,-0.34764545430676,-0.297108658198475,-0.248633398669919,-0.218515721537895,-0.2012584030291,-0.199244559218174,-0.214605831127483,-0.228422579805448,-0.283381892630852,-0.280047033193842,-0.31147811064975,-0.291862344954362,-0.22678153965226,-0.237727860288638,-0.278322376284724,-0.360598754036164,-0.434748778335849,-0.416956050126899,-0.422846818671426,-0.374191819189611,-0.365551671220347,-0.332098540776938,-0.29453870192308,-0.256675967675527,-0.172167785892216,-0.0808226020254178,0.00573710622308374,0.0468200112956797,0.0924395598403466,0.11155263828756,0.106025149118556,0.0714589572156053,0.0149057025208024,-0.0226427991215583,-0.0501207019249039,-0.0556266106188278,-0.0603055106251356,-0.0591197142428039,-0.024901029240929,0.0295256975816269,0.0381559950984152,0.0651432614775823,0.0751826777071458,0.0803149949396696,0.0844646948219623,0.0949939884695159,0.0806100967338497,0.0796293411116582,0.0559304159688981,0.0508515688181955
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369723807337589,-0.380257666270761,-0.406434285056589,-0.483624406449722,-0.454240764274864,-0.405367425378388,-0.408397818122047,-0.425516253977193,-0.385510480751728,-0.390412165625123,-0.426810062379957,-0.435833086080531,-0.421720449600392,-0.427904408301875,-0.366415158778437,-0.352011630677184,-0.343195784659186,-0.336163151358555,-0.324612027819567,-0.272433274822799,-0.258683379594842,-0.238301502544452,-0.21313794417574,-0.217398328249352,-0.223939932496656,-0.248096418013505,-0.277138633707908,-0.297844753937687,-0.340247213666079,-0.303127430125918,-0.274512901583362,-0.284285499063649,-0.364255572399882,-0.450485312644223,-0.469485116234813,-0.421080351383607,-0.412350831948445,-0.376888836176545,-0.366184063045933,-0.339236774446992,-0.317769661357291,-0.266322569358252,-0.221942639336706,-0.158459253222657,-0.0522847998595701,0.065570198754644,0.093597658993944,0.14290995727028,0.126133372685098,0.114715028494419,0.0620548325407029,0.00636872589788106,-0.0336837209055308,-0.0527178437132963,-0.0738842918702789,-0.065936201083717,-0.0569090734821548,-0.0264383120423458,6.98292146248496e-05,0.0461773220242043,0.074026476924454,0.113437949231854,0.129215906618785,0.174638054168441,0.1728653117451,0.136974238886853,0.104588926154663,0.0879530368444483
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332492125360573,-0.328906341926618,-0.387570634663426,-0.438311875325853,-0.458002042331859,-0.41524035098294,-0.407622154945448,-0.420654822762478,-0.387378683463173,-0.35657349289523,-0.387271651341036,-0.419160706709093,-0.425453016872443,-0.418050192580981,-0.372900770893049,-0.35152136508599,-0.327387801089164,-0.346496579167991,-0.31608506277328,-0.290614352313059,-0.244596893926778,-0.238017625540834,-0.233557267157883,-0.249545136711235,-0.232057291775966,-0.262852096095285,-0.297297814963769,-0.292815911324076,-0.325428881078168,-0.329906116668507,-0.322824154921629,-0.366277201072875,-0.421610306807204,-0.445548937272082,-0.46722267703203,-0.447033843841132,-0.392504705408241,-0.402408250559153,-0.37737310634169,-0.362985064162193,-0.318513628400673,-0.29113024187048,-0.253329556641916,-0.200341202991257,-0.0968717418376594,-0.00398394246085694,0.0854975347497629,0.162517560388508,0.157001645330115,0.114538617400969,0.0706893299058176,0.0220915501060857,-0.00774646641140553,-0.0254578103765164,-0.0486926897787599,-0.0557813739433192,-0.0359592729548188,-0.0169650671198334,-0.00215407811444372,0.0285688775103742,0.0771993161011312,0.140703985753458,0.152122769971133,0.191527325487288,0.213331308531595,0.205052387649766,0.180138662464809,0.192878887223164
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.325497613021623,-0.344597826258216,-0.3844377927709,-0.457475578726321,-0.441009445073701,-0.426922819528135,-0.416574313208317,-0.399516487803009,-0.388285771471086,-0.401446042254772,-0.432799579527441,-0.434332749011763,-0.401052367111424,-0.317960349726402,-0.295079993912504,-0.298123573333822,-0.31372487723893,-0.333356228512854,-0.29019667841516,-0.286550529118661,-0.257625843224306,-0.266891367371253,-0.257456148856669,-0.278458689448163,-0.295572849556891,-0.297477692466657,-0.325038950057218,-0.320788793605758,-0.348497311590764,-0.362299605589407,-0.394686645457133,-0.423340331113747,-0.473420650423694,-0.47096635718164,-0.472649882203937,-0.423609470461899,-0.417068644495699,-0.383821394352249,-0.343295257906007,-0.346804992382563,-0.308278008704847,-0.272273262097657,-0.205707552215789,-0.104025199997165,-0.0264922658943394,0.0635410728149923,0.101981400966047,0.0992710682191335,0.0778707045921982,0.0505844540926277,0.0184626243136594,0.00538109480587005,-0.00875143896711677,-0.0240255170869967,-0.0267251390518987,-0.0220736171568291,-0.0170702800062454,0.0024127041763345,0.0400293174112318,0.0862978000155297,0.11874230926275,0.164893647148663,0.209812756980599,0.235804028862831,0.211867005610009,0.201531610173787,0.129680024929808
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.348138608151057,-0.403091147519163,-0.417512430237572,-0.45056021018144,-0.460172016408296,-0.450306562857534,-0.465901376007161,-0.411149541379577,-0.404634457235534,-0.422810223426214,-0.410658413654185,-0.404047550725002,-0.290801961888601,-0.274415162729451,-0.289640364649067,-0.322410480143669,-0.317825291899111,-0.280466507661005,-0.272599951510359,-0.234322832028131,-0.251762205077077,-0.280756394075971,-0.295681679453646,-0.2976164074192,-0.339020132390074,-0.364049112334809,-0.355573726252144,-0.355845204320292,-0.367180821464994,-0.405840076218037,-0.419671287561352,-0.508092046104241,-0.47418582002318,-0.451679356729437,-0.433671430434345,-0.396961667718292,-0.387957147800812,-0.364888555627415,-0.296405561596706,-0.30086287204347,-0.266983109019507,-0.216422486520447,-0.113912579745732,-0.0277605901041858,0.0567568354591169,0.105422589736847,0.108843422611945,0.107215056011667,0.071355703710584,0.0427305374723849,0.0406166958583868,0.00954673478566609,-0.0164108299815218,-0.0222445421827501,-0.0218968481349233,-0.0196662270710255,0.0138213739479084,0.0472561864995223,0.0724195621573302,0.113721796758145,0.165276989677301,0.220398967191718,0.233107963826378,0.204334845285204,0.176568483032611,0.16924825534022
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.381983730559519,-0.410753763588536,-0.429541525402424,-0.418409611614505,-0.451263221931515,-0.445884059504317,-0.462261632620186,-0.432131279143115,-0.41102397207333,-0.424955561937839,-0.385546782689313,-0.35838203312615,-0.302419818771576,-0.280806782113182,-0.313069499988663,-0.331539419793057,-0.316693427289798,-0.314846862562584,-0.29158270888202,-0.253682508845281,-0.276882419710302,-0.320522751447483,-0.31124062526792,-0.302496304146653,-0.356654423630884,-0.364094657650247,-0.368307559814402,-0.361527267370015,-0.391116620984228,-0.397298852054055,-0.420902916062731,-0.500464136107018,-0.482512811656131,-0.493066202039025,-0.41788743990048,-0.391303681782152,-0.380157398668918,-0.338408647114273,-0.326783820749494,-0.335661179469036,-0.256842197621719,-0.201643494314515,-0.136418882008847,-0.0301167800741097,0.0527374448509467,0.0945381259078822,0.124760193058851,0.111641026622036,0.0946404553524486,0.0644151906164312,0.043854392816327,0.0280647486838225,0.00481383763648354,-0.00308142624772767,-0.0118494845096214,0.00571500966355744,0.0305889841645956,0.052452310696675,0.0643115904931794,0.0904052990517893,0.157106169997756,0.197347478835752,0.217988485502875,0.190420890057252,0.157100584165087,0.198286641746187
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.412774085871415,-0.416312819861046,-0.407330933179169,-0.436924398499202,-0.450135523633019,-0.436801051808829,-0.414255146051192,-0.406032617158399,-0.370210806128881,-0.347866155534079,-0.318381823946262,-0.324820426707276,-0.309835179813371,-0.319697662579285,-0.328154101491842,-0.33640959512048,-0.329070905185939,-0.311523316247468,-0.279031686270469,-0.300206091642065,-0.325462109910517,-0.314444828895988,-0.318428121250642,-0.380408447615754,-0.366243161735718,-0.367510510060703,-0.396067130045173,-0.425634116769376,-0.410055087449779,-0.45035272950013,-0.483581009426739,-0.513962765847451,-0.519475302149403,-0.462360408509891,-0.389432409415068,-0.354068775494095,-0.338187009008429,-0.306906364524972,-0.311330908697238,-0.252185023394188,-0.174821483445101,-0.111495464144929,-0.0161134946151377,0.0350100897819764,0.0795003533047914,0.140825262848928,0.120807564683922,0.0975760632752264,0.0767542978198773,0.0940024199063461,0.0472508137206885,0.0272932760720674,0.0289513693746505,0.0424763782321703,0.0524749111618458,0.0598261878208437,0.0741437736211085,0.0908327123935346,0.111927718606258,0.144187107311613,0.180151579526525,0.21156281945138,0.200470098714112,0.197689960893159,0.211459160590731
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394533490196698,-0.420786839312729,-0.441748015763751,-0.419980744386644,-0.41348326754562,-0.425193768316741,-0.409901526069638,-0.371932964839236,-0.351871234288272,-0.320056869467113,-0.339031359996732,-0.376880219766561,-0.374992122275401,-0.387451785191437,-0.372845469134342,-0.390218175209507,-0.308909514003015,-0.308974527085456,-0.307978527846968,-0.331082505297571,-0.334300214330864,-0.347838771840607,-0.366715021431021,-0.379663034768926,-0.426944142167274,-0.434650372427864,-0.424914804667019,-0.433517225540893,-0.443288999755813,-0.503974342419013,-0.524641040544131,-0.495933476184768,-0.488893133551542,-0.409892798933184,-0.338647486307329,-0.304533293725246,-0.304854432433212,-0.29353374832337,-0.241221497857583,-0.194819060450749,-0.154895899974445,-0.0333357090085372,0.032640706268865,0.0828407852818684,0.0968075743352829,0.0987104143894361,0.0955756445819948,0.13663746526034,0.106299542726768,0.0772698726224464,0.0768811602070628,0.0926641432848992,0.0824323315025648,0.119036359898873,0.119498933574971,0.125404913510836,0.144430730882612,0.179322819864563,0.190374227564151,0.212589915714119,0.225725869217612,0.244579433041156,0.194771496655548,0.206472573047315
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.417388874984198,-0.404068130182385,-0.384454127738065,-0.417446518054066,-0.409191328955417,-0.366945537547272,-0.35939011827752,-0.371795072511618,-0.347927689865427,-0.374159498263246,-0.400047738908071,-0.40467012984009,-0.457199324100437,-0.446329544486988,-0.410544200358134,-0.311238529617946,-0.293453822397107,-0.323321523928944,-0.351710865156702,-0.350005426456479,-0.369336471830045,-0.391372246690619,-0.447987105769992,-0.466691902306395,-0.465928601465488,-0.444656411213165,-0.417246412181198,-0.438169102284349,-0.482090921886981,-0.510139195090013,-0.46809310538268,-0.449363345022499,-0.406246703192264,-0.315360711173966,-0.292050670578788,-0.285617329326381,-0.304631585083192,-0.27060706164003,-0.177104042262095,-0.10875468917725,-0.0479782215995669,0.0301423568117735,0.0568717989396072,0.0567557580205598,0.0932495947095281,0.115760034120373,0.162434468350346,0.145673573726622,0.13439193920838,0.138637036302594,0.146210465688293,0.137703890258964,0.113821936681091,0.187172492900278,0.224716287294486,0.207715507079939,0.259133374842909,0.268756677662823,0.286625540617441,0.308453434241046,0.26803670202391,0.220677646458123,0.21546548035438
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.395018178399803,-0.368335793737822,-0.37529160183998,-0.353509134996396,-0.349067881654344,-0.348719838708509,-0.401261799252786,-0.435157133422603,-0.424921699535064,-0.439011599321986,-0.456473761773967,-0.466835220249021,-0.470342555046003,-0.411277807429786,-0.352706954985636,-0.320593221778399,-0.341390006705963,-0.346805608747481,-0.336471932856691,-0.378226779874908,-0.425043002060353,-0.45611582499147,-0.479510258772946,-0.476666281124841,-0.43061651474143,-0.437703827923053,-0.435944762531598,-0.434262014548017,-0.430765511950118,-0.403488156160414,-0.3885499772964,-0.372823110363447,-0.318986165407065,-0.289398090270433,-0.276293579012349,-0.297504062255651,-0.240099814663664,-0.180945391914139,-0.11372198070486,-0.0651786322776448,-0.016770250247789,0.00591482508057222,0.0802385183616635,0.11005572762137,0.171816837026411,0.177506963158526,0.158970537917761,0.160355784578474,0.173246834886006,0.188566782400132,0.134771432086828,0.14312010234211,0.163344163588696,0.246117729197544,0.24772108997624,0.325903421488939,0.347186985442388,0.356074952989565,0.347423983703014,0.321163093524956,0.297045069130944,0.288023877836266
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33044383046135,-0.352909814289637,-0.358052456264475,-0.377492288773509,-0.367189329140349,-0.45123861217943,-0.425468979096934,-0.4253798047708,-0.450018037799748,-0.448178412928277,-0.444242262625669,-0.439785814926077,-0.386977866658799,-0.353894008031203,-0.346514283993866,-0.340001250638379,-0.352275283316829,-0.391497057841158,-0.427923004081997,-0.462345896428842,-0.47498930515613,-0.457059251265201,-0.437733507718002,-0.433376543628495,-0.433029899720401,-0.393710414771056,-0.369245182605274,-0.340381901995355,-0.314986624073354,-0.318065164356305,-0.282929595921048,-0.274812501415988,-0.273262996274885,-0.260413368934578,-0.234045699018589,-0.169263773190061,-0.103515747550249,-0.0336295347780349,0.00641675003482868,0.03342840935122,0.0784392711661729,0.146703043884555,0.205426470352168,0.193201131245829,0.165992879279093,0.193815968744794,0.196525278069056,0.201664693854512,0.147585914412383,0.152246952235584,0.158285220039984,0.217744787664775,0.30178340729295,0.344363005893302,0.361790317958186,0.383079599097363,0.398267840727361,0.3793544062917,0.372537188341873,0.342234931919582
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.350624269826325,-0.34960297446379,-0.346413294618688,-0.360213830179108,-0.410700976672533,-0.367278677630838,-0.349700539571647,-0.383792953131714,-0.388152182793701,-0.426842352815797,-0.420546679391532,-0.375090363357977,-0.390284456369276,-0.34908802857721,-0.364268024507182,-0.372056831544608,-0.385101908937564,-0.411048653395215,-0.426310120328216,-0.460265224238555,-0.429505102825746,-0.428322429444709,-0.418004350729311,-0.374066658850077,-0.363549567149324,-0.35444572908693,-0.332085613487024,-0.289053726512118,-0.2857955511327,-0.264841938696216,-0.26446199549333,-0.284028953521017,-0.251714798696409,-0.225222692142904,-0.211717165252945,-0.0955950928509877,-0.0197415260492449,0.0301029059822517,0.0336016433735391,0.080802614038625,0.14523947736048,0.184081632987461,0.172013318125147,0.17569584040918,0.183928367053895,0.220417931489182,0.219956621746269,0.15911176560695,0.165373291191312,0.191883737259569,0.21806416030584,0.295386070606647,0.362546762078743,0.381205872463924,0.378305935175007,0.404540304629161,0.405137133502425,0.429297364502265,0.375534795348126
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.355123331634428,-0.354055350716134,-0.374738107860983,-0.389154124389651,-0.337479593161345,-0.3156463749439,-0.338095646528159,-0.366168544296288,-0.383268238729293,-0.3846459123064,-0.373689853166226,-0.384395570920224,-0.401218207578958,-0.376062650091957,-0.38156044391941,-0.412315020499608,-0.409203379657072,-0.43794787649055,-0.446352034489556,-0.424557554867312,-0.414784871034124,-0.398769385895731,-0.382375762597092,-0.359622665779004,-0.327424671409032,-0.348998830414583,-0.309189437063497,-0.279034452773787,-0.286802106911138,-0.273169157088417,-0.300295834032858,-0.28896743544111,-0.242717185322106,-0.21773045790561,-0.14844565888678,-0.0752736835577517,-0.00317434363556118,0.0198347200239167,0.060489830859043,0.104838382744095,0.133196456374924,0.160180825678388,0.181167486648299,0.188931551541536,0.231301975499907,0.235329280617545,0.197109590614028,0.196084457632193,0.230419828341656,0.248011669868424,0.313238358538382,0.409483245512051,0.421963211591532,0.396788904897561,0.418522817633939,0.436272594099791,0.431201891222302,0.404534978119747
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.341594434616737,-0.374793397031184,-0.341733975357198,-0.317044829949555,-0.319634386728119,-0.3089763330321,-0.34916818262425,-0.374422394517397,-0.372283998757396,-0.384009986963137,-0.380225556081877,-0.377111962615085,-0.378068626541041,-0.380806855178742,-0.39414257162597,-0.40665764310155,-0.409512699850314,-0.421766729300712,-0.416037181047265,-0.386018632485722,-0.393036342527072,-0.378579542362122,-0.359186258398651,-0.349427616299283,-0.322673020822452,-0.315229302843987,-0.291765495037176,-0.296656656228963,-0.286027786839091,-0.288907459069006,-0.284031976106951,-0.277436385465745,-0.251329881741243,-0.216723814578763,-0.114404722209485,-0.0738690880162597,-0.0203946850554157,0.0776965966982717,0.112054441348188,0.147810413678749,0.184381080994554,0.205341195017302,0.175019960707188,0.244029404610776,0.225678639626042,0.206117936964848,0.214131943204705,0.260778783405305,0.275029205424431,0.359806336892535,0.38987956307191,0.409789576732472,0.410161124242497,0.418938628003869,0.42853602817023,0.408414204961424,0.34231464293905
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.355711926264411,-0.359630204949906,-0.38084534398792,-0.370868536496915,-0.374840907778647,-0.396874467745412,-0.378162159758675,-0.371283933590144,-0.368874206875067,-0.376549197828962,-0.3908425954779,-0.408762096504911,-0.402675702035598,-0.398740637087342,-0.402123934406205,-0.390519288245696,-0.380774734721622,-0.355865526519646,-0.364097363581223,-0.335993211577508,-0.320293805629469,-0.314594544247749,-0.304430886513448,-0.304766500758822,-0.291399958637696,-0.278306780157376,-0.255781197438857,-0.235119563403639,-0.148986997605243,-0.102637639315969,0.0135160001657674,0.0635638909890981,0.0616680001498656,0.0778796320524355,0.173903518238737,0.198265376836428,0.221353266612194,0.214290363708375,0.22419350916742,0.2306821606798,0.245545137338878,0.257159501949332,0.299243215186937,0.377696994896498,0.38771671580102,0.389586484427705,0.38639217427076,0.40849010337067,0.404682083545221,0.398212872984174,0.358266444047635
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.352825710957156,-0.340386510497824,-0.354950466151768,-0.359204552737222,-0.374207564728111,-0.399504810189053,-0.389822715723357,-0.384242211548613,-0.374900813819191,-0.346041028974775,-0.361835239084547,-0.384555758130655,-0.382169906660116,-0.387285098280293,-0.397191516905957,-0.38568307627722,-0.414774996796353,-0.408829197546951,-0.381258262040566,-0.353765398203772,-0.323155965649537,-0.319781066068688,-0.302814211175357,-0.308934835618978,-0.314430046817064,-0.305793630111261,-0.269953432852999,-0.235983924266013,-0.173980624393984,-0.155352084824433,0.00915464526668902,0.0139313773633275,0.0471933593581915,0.117324110959115,0.126953186668924,0.175372495909261,0.199532844601319,0.222177786516391,0.251297690335063,0.251476400391305,0.262118185142045,0.285305315786012,0.343557807378315,0.378943691170853,0.395988584129021,0.382577996196886,0.399844925237961,0.385492779614846,0.409041433525485,0.392302088017971,0.401350151887214
